"site","file","max_cicada_amp","max_running_avg","max_tone_amp","sound_level"
"unc","unc_0530_circle3_clipped.mp3",0.0555418192834667,0.0179745438800888,0.21451867825363,0.258913674723459
"unc","unc_0530_circle4_clipped.mp3",0.114892032169995,0.0212830506128762,0.357878838880653,0.321036115265562
"unc","unc_0530_circle5_clipped.mp3",0.11650829186456,0.0210273854325301,0.493010771507103,0.236319972296755
"unc","unc_0530_circle6_clipped.mp3",0.102827557314495,0.0483046276547244,0.268982094313943,0.382284023688504
"unc","unc_0530_circle7_clipped.mp3",0.180372985849124,0.0402517536290534,0.555609421260388,0.324639898005963
"unc","unc_0530_circle8_clipped.mp3",0.0810214293592675,0.0276236384435069,1,0.0810214293592675
"unc","unc_0530_circle9_clipped.mp3",0.213206567706832,0.0323645722599336,0.630539524660962,0.338133549711213
"unc","unc_0606_circle10_clipped.mp3",0.0591531740869376,0.0108132266658176,1,0.0591531740869376
"unc","unc_0606_circle11_clipped.mp3",0.0501107526795216,0.0149385177858191,1,0.0501107526795216
"unc","unc_0606_circle12_clipped.mp3",0.165776153556578,0.0234052829979585,0.738920516567393,0.224349100938055
"unc","unc_0606_circle13_clipped.mp3",0.0802485014005853,0.0173056108889951,0.508658551952768,0.157764970415826
"unc","unc_0606_circle14_clipped.mp3",0.0376851151444593,0.0167250558700554,1,0.0376851151444593
"unc","unc_0606_circle3_clipped.mp3",0.0471472625939027,0.0110284900644604,0.0849905823172329,0.5547351401585
"unc","unc_0606_circle4_clipped.mp3",0.0333227605320123,0.012804690633991,0.247708711762389,0.134523974933819
"unc","unc_0606_circle5_clipped.mp3",0.21627311679225,0.0469979268401004,0.311621486377425,0.694025047202003
"unc","unc_0606_circle6_clipped.mp3",0.0745444257448445,0.0209945818915426,0.137092238471507,0.543753800915126
"unc","unc_0606_circle7_clipped.mp3",0.116096626372886,0.0339938055134988,0.812496287239009,0.142888808473698
