"site","file","max_cicada_amp","max_running_avg","max_tone_amp","sound_level"
"jmill","jmill_0617_circle3_clipped.mp3",0.0246285922301453,0.00817546663271917,1,0.00817546663271917
"jmill","jmill_0617_circle4_clipped.mp3",0.0176182084959099,0.00700925905716648,1,0.00700925905716648
"jmill","jmill_0617_circle5_clipped.mp3",0.0141020522151638,0.00640156239949728,1,0.00640156239949728
"jmill","jmill_0617_circle6_clipped.mp3",0.0249335448477191,0.00955352703882994,1,0.00955352703882994
"jmill","jmill_0617_circle7_clipped.mp3",0.0169317989615579,0.00651855945564003,1,0.00651855945564003
"jmill","jmill_0617_circle8_clipped.mp3",0.0303086705396719,0.0102746969978224,1,0.0102746969978224
"jmill","jmill_0701_circle1_clipped.mp3",0.0370356635519023,0.0128163272848398,1,0.0128163272848398
"jmill","jmill_0701_circle2_clipped.mp3",0.0296049437375217,0.0115908685598294,1,0.0115908685598294
"jmill","jmill_0701_circle3_clipped.mp3",0.0386964326321129,0.0133323951719315,1,0.0133323951719315
"jmill","jmill_0701_circle4_clipped.mp3",0.0257989175911783,0.00926605569918443,1,0.00926605569918443
"jmill","jmill_0701_circle5_clipped.mp3",0.0291075677834416,0.0102163555020354,1,0.0102163555020354
"jmill","jmill_0701_circle6_clipped.mp3",0.0237758847148736,0.00938344477772358,1,0.00938344477772358
"jmill","jmill_0701_circle7_clipped.mp3",0.0214062607919202,0.00806599993865006,1,0.00806599993865006
"jmill","jmill_0701_circle8_clipped.mp3",0.0118235427533978,0.00566743543629062,1,0.00566743543629062
"ncbg","ncbg_0510_circle1_clipped.mp3",0.236923314005768,0.09122468226428,1,0.09122468226428
"ncbg","ncbg_0510_circle2_clipped.mp3",0.365128236619729,0.145473975055739,1,0.145473975055739
"ncbg","ncbg_0510_circle3_clipped.mp3",0.209745361334417,0.0820180725581083,1,0.0820180725581083
"ncbg","ncbg_0510_circle4_clipped.mp3",0.170297304326062,0.0704090756690148,1,0.0704090756690148
"ncbg","ncbg_0510_circle5_clipped.mp3",0.151079876575206,0.0567672162003185,1,0.0567672162003185
"ncbg","ncbg_0510_circle6_clipped.mp3",0.164109420228599,0.0652809406588635,1,0.0652809406588635
"ncbg","ncbg_0510_circle7_clipped.mp3",0.18756046927257,0.0679476448741489,1,0.0679476448741489
"ncbg","ncbg_0510_circle8_clipped.mp3",0.239739518626641,0.0967868609309041,1,0.0967868609309041
"ncbg","ncbg_0517_circle1_clipped.mp3",0.210276306440979,0.094125243184232,0.423591860004448,0.222207393653041
"ncbg","ncbg_0517_circle2_clipped.mp3",0.21240475905219,0.0917354826929896,1,0.0917354826929896
"ncbg","ncbg_0517_circle3_clipped.mp3",0.25240754779259,0.0982278805303693,1,0.0982278805303693
"ncbg","ncbg_0517_circle4_clipped.mp3",0.282472408454852,0.112763386007472,1,0.112763386007472
"ncbg","ncbg_0517_circle5_clipped.mp3",0.621066225091232,0.250700776439894,1,0.250700776439894
"ncbg","ncbg_0517_circle6_clipped.mp3",0.287078170131032,0.104246433943922,1,0.104246433943922
"ncbg","ncbg_0517_circle7_clipped.mp3",0.22509933335043,0.0900971846932163,1,0.0900971846932163
"ncbg","ncbg_0517_circle8_clipped.mp3",0.272884571653375,0.0932340448328681,1,0.0932340448328681
"ncbg","ncbg_0524_circle1_clipped.mp3",0.0711678936470391,0.0272509675733907,0.338513804388886,0.0805017911236633
"ncbg","ncbg_0524_circle2_clipped.mp3",0.136377841533048,0.0507895234036394,0.414376315103246,0.122568596593135
"ncbg","ncbg_0524_circle3_clipped.mp3",0.036773948382758,0.0147427503975988,1,0.0147427503975988
"ncbg","ncbg_0524_circle4_clipped.mp3",0.0866218490405184,0.0312634561401342,1,0.0312634561401342
"ncbg","ncbg_0524_circle5_clipped.mp3",0.0568432667563756,0.0234967786977894,1,0.0234967786977894
"ncbg","ncbg_0524_circle6_clipped.mp3",0.0554883254533738,0.0205919497656886,1,0.0205919497656886
"ncbg","ncbg_0524_circle7_clipped.mp3",0.0874115837019746,0.0293891859969046,1,0.0293891859969046
"ncbg","ncbg_0524_circle8_clipped.mp3",0.122436832705947,0.0448160320801162,1,0.0448160320801162
"ncbg","ncbg_0531_circle1_clipped.mp3",0.0230390881405815,0.00871266901258008,0.136862760946119,0.063659895155923
"ncbg","ncbg_0531_circle2_clipped.mp3",0.0535797143758997,0.0210981734081376,0.722277777321261,0.0292106085367671
"ncbg","ncbg_0531_circle3_clipped.mp3",0.0412099408376876,0.018088378682759,1,0.018088378682759
"ncbg","ncbg_0531_circle4_clipped.mp3",0.0638386087574887,0.027863456597529,0.502562297147566,0.0554427913826325
"ncbg","ncbg_0531_circle5_clipped.mp3",0.0934072870072885,0.0304200361019781,1,0.0304200361019781
"ncbg","ncbg_0531_circle6_clipped.mp3",0.18776949414049,0.0655531273071336,1,0.0655531273071336
"ncbg","ncbg_0531_circle7_clipped.mp3",0.0816858677672965,0.0341529090362394,1,0.0341529090362394
"ncbg","ncbg_0531_circle8_clipped.mp3",0.119220221591151,0.046924973796817,1,0.046924973796817
"ncbg","ncbg_0607_circle1_clipped.mp3",0.029664465856057,0.0111061353552495,0.392188209465531,0.0283183815504927
"ncbg","ncbg_0607_circle2_clipped.mp3",0.0638644208833734,0.0161495889723432,0.764233285297711,0.0211317529385704
"ncbg","ncbg_0607_circle3_clipped.mp3",0.0977116504006622,0.0373236584526298,0.617338951706245,0.0604589396950768
"ncbg","ncbg_0607_circle4_clipped.mp3",0.0625005495896796,0.0223660135525862,0.790529034763148,0.0282924631089449
"ncbg","ncbg_0607_circle5_clipped.mp3",0.0262637838461201,0.0101986672486541,1,0.0101986672486541
"ncbg","ncbg_0607_circle6_clipped.mp3",0.0670352594656985,0.0267840684673983,1,0.0267840684673983
"ncbg","ncbg_0607_circle7_clipped.mp3",0.0997070332486448,0.0375682189439738,0.662868930050907,0.0566751845513239
"ncbg","ncbg_0607_circle8_clipped.mp3",0.0511518043678373,0.0186030117526694,1,0.0186030117526694
"ncbg","ncbg_0614_circle1_clipped.mp3",0.0153357453321845,0.00589305446728192,0.499594591193204,0.0117956730740565
"ncbg","ncbg_0614_circle2_clipped.mp3",0.027899656302272,0.0130053990812775,1,0.0130053990812775
"ncbg","ncbg_0614_circle3_clipped.mp3",0.0298120819042852,0.0116244931290982,1,0.0116244931290982
"ncbg","ncbg_0614_circle4_clipped.mp3",0.0423482513935458,0.0176472163429092,1,0.0176472163429092
"ncbg","ncbg_0614_circle5_clipped.mp3",0.0458050268921538,0.0182191585540545,1,0.0182191585540545
"ncbg","ncbg_0614_circle6_clipped.mp3",0.0559623358484625,0.0220778678813308,1,0.0220778678813308
"ncbg","ncbg_0614_circle7_clipped.mp3",0.0666288228807519,0.0229865339650471,1,0.0229865339650471
"ncbg","ncbg_0614_circle8_clipped.mp3",0.0550387403083994,0.0216864507761969,1,0.0216864507761969
"ncbg","ncbg_0621_circle1_clipped.mp3",0.0841758786345785,0.0325307017034914,1,0.0325307017034914
"ncbg","ncbg_0621_circle2_clipped.mp3",0.0282525369093759,0.00976407257003982,1,0.00976407257003982
"ncbg","ncbg_0621_circle3_clipped.mp3",0.023545252147497,0.00800170648975824,1,0.00800170648975824
"ncbg","ncbg_0621_circle4_clipped.mp3",0.0217820068466545,0.00820547938930137,1,0.00820547938930137
"ncbg","ncbg_0621_circle5_clipped.mp3",0.0305109278990608,0.0130950653589371,1,0.0130950653589371
"ncbg","ncbg_0621_circle6_clipped.mp3",0.0604014160866556,0.0220307895381481,1,0.0220307895381481
"ncbg","ncbg_0628_circle1_clipped.mp3",0.00504364264871349,0.00296439160324047,1,0.00296439160324047
"ncbg","ncbg_0628_circle2_clipped.mp3",0.0185403373550708,0.00675241251186102,0.176522013925859,0.0382525236466942
"ncbg","ncbg_0628_circle3_clipped.mp3",0.039503256045818,0.013968699560451,0.96566165783279,0.0144654180345118
"ncbg","ncbg_0628_circle4_clipped.mp3",0.0390806463002842,0.017290238946039,1,0.017290238946039
"ncbg","ncbg_0628_circle5_clipped.mp3",0.0419942983418,0.0157181812340466,1,0.0157181812340466
"ncbg","ncbg_0628_circle6_clipped.mp3",0.0394103136251669,0.0142548306421102,1,0.0142548306421102
"ncbg","ncbg_0628_circle7_clipped.mp3",0.037042799953394,0.0136144355878164,1,0.0136144355878164
"ncbg","ncbg_0628_circle8_clipped.mp3",0.0237631966183998,0.0087007195502656,1,0.0087007195502656
"pridge","pridge_0522_circle1_clipped.mp3",0.0520447536043399,0.0148552033725738,0.973614196100395,0.0152577924932413
"pridge","pridge_0522_circle10_clipped.mp3",0.0304059678233722,0.0121635666466717,1,0.0121635666466717
"pridge","pridge_0522_circle11_clipped.mp3",0.0499355402106983,0.0243660794655928,1,0.0243660794655928
"pridge","pridge_0522_circle12_clipped.mp3",0.0140210387134862,0.00577921293184199,1,0.00577921293184199
"pridge","pridge_0522_circle2_clipped.mp3",0.0296517105678292,0.0131262742524273,1,0.0131262742524273
"pridge","pridge_0522_circle3_clipped.mp3",0.0105597021223265,0.0052381032325587,1,0.0052381032325587
"pridge","pridge_0522_circle4_clipped.mp3",0.0457766657891423,0.0157375664931729,1,0.0157375664931729
"pridge","pridge_0522_circle5_clipped.mp3",0.0702646644958753,0.0258329368545699,1,0.0258329368545699
"pridge","pridge_0522_circle6_clipped.mp3",0.0434907375380967,0.0110762314241653,1,0.0110762314241653
"pridge","pridge_0522_circle7_clipped.mp3",0.0380449873541943,0.0100725284676065,1,0.0100725284676065
"pridge","pridge_0522_circle8_clipped.mp3",0.107035568847425,0.0328338232797257,1,0.0328338232797257
"pridge","pridge_0522_circle9_clipped.mp3",0.00916319255335119,0.00369203608141334,1,0.00369203608141334
"pridge","pridge_0529_circle1_clipped.mp3",0.0399705357954721,0.0231426064810718,0.418024036849453,0.0553619037208772
"pridge","pridge_0529_circle10_clipped.mp3",0.0853761909086813,0.0308459089630669,1,0.0308459089630669
"pridge","pridge_0529_circle11_clipped.mp3",0.0100163506453489,0.00419384879751303,0.106785730339401,0.0392734945407366
"pridge","pridge_0529_circle12_clipped.mp3",0.00871735539933206,0.00431110620349661,1,0.00431110620349661
"pridge","pridge_0529_circle2_clipped.mp3",0.0191267147338879,0.00597315183890704,1,0.00597315183890704
"pridge","pridge_0529_circle3_clipped.mp3",0.0637339660357533,0.0121587159660584,1,0.0121587159660584
"pridge","pridge_0529_circle4_clipped.mp3",0.0188461614153776,0.00476330097880585,1,0.00476330097880585
"pridge","pridge_0529_circle5_clipped.mp3",0.080511978889792,0.0114443716119937,1,0.0114443716119937
"pridge","pridge_0529_circle6_clipped.mp3",0.0357309754862289,0.00650366909812576,0.846001798693424,0.0076875357808578
"pridge","pridge_0529_circle7_clipped.mp3",0.0647005086065969,0.0178971673995608,0.885291109876793,0.0202161381718287
"pridge","pridge_0529_circle8_clipped.mp3",0.0106528904818367,0.00495314256302069,1,0.00495314256302069
"pridge","pridge_0529_circle9_clipped.mp3",0.039921381891589,0.0153287924055442,1,0.0153287924055442
"pridge","pridge_0605_circle1_clipped.mp3",0.0680757258393551,0.0302903678550238,1,0.0302903678550238
"pridge","pridge_0605_circle10_clipped.mp3",0.216668481791446,0.0411151459685886,1,0.0411151459685886
"pridge","pridge_0605_circle11_clipped.mp3",0.023208150220158,0.00916648118573723,1,0.00916648118573723
"pridge","pridge_0605_circle12_clipped.mp3",0.00930546106977182,0.00522931227991957,1,0.00522931227991957
"pridge","pridge_0605_circle2_clipped.mp3",0.0589787748506061,0.0236433864076924,1,0.0236433864076924
"pridge","pridge_0605_circle3_clipped.mp3",0.0968880428651408,0.030833240405048,1,0.030833240405048
"pridge","pridge_0605_circle4_clipped.mp3",0.0318854544846857,0.0145652488666901,1,0.0145652488666901
"pridge","pridge_0605_circle5_clipped.mp3",0.052006336070585,0.0134973476197306,1,0.0134973476197306
"pridge","pridge_0605_circle6_clipped.mp3",0.0207957938576306,0.00793005066954905,1,0.00793005066954905
"pridge","pridge_0605_circle7_clipped.mp3",0.0665670697397316,0.0231991838336309,0.830880071459623,0.0279212182726642
"pridge","pridge_0605_circle8_clipped.mp3",0.0723040870924718,0.0208895519604855,1,0.0208895519604855
"pridge","pridge_0605_circle9_clipped.mp3",0.0742411408503364,0.027998042276334,1,0.027998042276334
"pridge","pridge_0612_circle1_clipped.mp3",0.00897603371305957,0.00324442761469368,1,0.00324442761469368
"pridge","pridge_0612_circle10_clipped.mp3",0.0511346518159548,0.0179832736362579,1,0.0179832736362579
"pridge","pridge_0612_circle11_clipped.mp3",0.0114079112622503,0.00472684270268915,1,0.00472684270268915
"pridge","pridge_0612_circle12_clipped.mp3",0.0185665473750118,0.00548349713592868,1,0.00548349713592868
"pridge","pridge_0612_circle2_clipped.mp3",0.0219914728725235,0.00805742599384266,1,0.00805742599384266
"pridge","pridge_0612_circle3_clipped.mp3",0.0161901258094716,0.0058011156064209,1,0.0058011156064209
"pridge","pridge_0612_circle4_clipped.mp3",0.0483398248941064,0.0168600164572003,0.978807149583177,0.0172250646763053
"pridge","pridge_0612_circle5_clipped.mp3",0.00705994446613569,0.00373903204661757,1,0.00373903204661757
"pridge","pridge_0612_circle6_clipped.mp3",0.0426453417971807,0.0143510032291623,1,0.0143510032291623
"pridge","pridge_0612_circle7_clipped.mp3",0.00584159698211244,0.00299296541824852,1,0.00299296541824852
"pridge","pridge_0612_circle8_clipped.mp3",0.0919172622526143,0.0308092029372073,1,0.0308092029372073
"pridge","pridge_0612_circle9_clipped.mp3",0.068456638196769,0.0229911472067532,1,0.0229911472067532
"pridge","pridge_0619_circle1.mp3",0.0953389329380849,0.0373462058568419,0.890768042890787,0.0419258483225815
"pridge","pridge_0619_circle10.mp3",0.039330645260392,0.0124184026315807,0.55770925760649,0.0222668038269196
"pridge","pridge_0619_circle11.mp3",0.0735914449497427,0.0196034810235691,0.337534167741389,0.0580785084803291
"pridge","pridge_0619_circle12.mp3",0.0162572604812095,0.0071345356964705,0.152342809249175,0.0468321132558421
"pridge","pridge_0619_circle2.mp3",0.0253566337999765,0.0101306715755144,0.372401187537305,0.0272036500272964
"pridge","pridge_0619_circle3.mp3",0.042327331844905,0.0124624074874838,0.318006959619803,0.0391891029755557
"pridge","pridge_0619_circle4.mp3",0.0295984085847355,0.0106171847906929,0.305042476322359,0.0348055946787983
"pridge","pridge_0619_circle5.mp3",0.0584107389189871,0.0195347715655498,0.374375458528322,0.0521796264165965
"pridge","pridge_0619_circle6.mp3",0.0176174663884084,0.00635787235693561,0.121351873907847,0.0523920410307275
"pridge","pridge_0619_circle7.mp3",0.0205699033922727,0.00802622243961961,0.190587840745828,0.0421129826971676
"pridge","pridge_0619_circle8.mp3",0.0213222008946333,0.00646274760263532,0.110358691227652,0.0585612925519725
"pridge","pridge_0619_circle9.mp3",0.0293546411670339,0.0122595413846324,0.521052145040801,0.0235284347282984
"pridge","pridge_0626_circle1_clipped.mp3",0.00703390651637479,0.00316911056929229,1,0.00316911056929229
"pridge","pridge_0626_circle10_clipped.mp3",0.0279499779070948,0.0116477211400294,1,0.0116477211400294
"pridge","pridge_0626_circle11_clipped.mp3",0.012433092695013,0.00505322591317811,1,0.00505322591317811
"pridge","pridge_0626_circle12_clipped.mp3",0.0125240512042172,0.00483817442329884,1,0.00483817442329884
"pridge","pridge_0626_circle2_clipped.mp3",0.0261045997281359,0.00718751310332509,1,0.00718751310332509
"pridge","pridge_0626_circle3_clipped.mp3",0.0186676848541726,0.00727042680181066,1,0.00727042680181066
"pridge","pridge_0626_circle4_clipped.mp3",0.0208561886496676,0.00805862966991116,1,0.00805862966991116
"pridge","pridge_0626_circle5_clipped.mp3",0.0731480786426509,0.0250364927100122,0.660332964312046,0.0379149520970772
"pridge","pridge_0626_circle6_clipped.mp3",0.01551111873484,0.00606655578971674,1,0.00606655578971674
"pridge","pridge_0626_circle7_clipped.mp3",0.0355772670788726,0.0122814089199781,0.937306326336419,0.0131028763755191
"pridge","pridge_0626_circle8_clipped.mp3",0.00745279693586394,0.00332494401274037,1,0.00332494401274037
"pridge","pridge_0626_circle9_clipped.mp3",0.0514965117408574,0.0175905586963237,1,0.0175905586963237
"unc","unc_0516_circle10_clipped.mp3",0.190507936483672,0.079713778729559,0.391450169419513,0.203637103664478
"unc","unc_0516_circle11_clipped.mp3",0.416530285842333,0.102095518614041,0.267368038885543,0.381853863459523
"unc","unc_0516_circle12_clipped.mp3",0.180834299773728,0.0741111586549286,0.161322772018871,0.459396759226648
"unc","unc_0516_circle13_clipped.mp3",0.0665712168595451,0.0211920587342172,1,0.0211920587342172
"unc","unc_0516_circle14_clipped.mp3",0.153534256664277,0.0612822421747184,0.176891118392928,0.34644046988607
"unc","unc_0516_circle3_clipped.mp3",0.600254056303337,0.118871853915873,0.348100940173445,0.341486736165218
"unc","unc_0516_circle4_clipped.mp3",0.0875200985666474,0.0241511872601448,0.233505117566584,0.103428941994208
"unc","unc_0516_circle5_clipped.mp3",0.166092110905511,0.0489846345856649,0.290817903024171,0.168437479523376
"unc","unc_0516_circle6_clipped.mp3",0.2044680346044,0.0871045396501491,0.293520788858624,0.296757650416726
"unc","unc_0516_circle7_clipped.mp3",0.298441025443114,0.0695651366914107,0.388404320382052,0.179104950797106
"unc","unc_0516_circle8_clipped.mp3",0.109874129850916,0.044043128745249,0.334369583688416,0.131719901850555
"unc","unc_0516_circle9_clipped.mp3",0.174647843394036,0.0710383176547255,0.193393535332176,0.367325192813239
"unc","unc_0523_circle10_clipped.mp3",0.116818451923494,0.0418034085749534,0.644493406355548,0.0648624301858128
"unc","unc_0523_circle11_clipped.mp3",0.291918088432984,0.0882489793947506,0.441073683244206,0.200077634978486
"unc","unc_0523_circle12_clipped.mp3",0.365412329507468,0.0567449330417147,0.359083249603223,0.158027234922309
"unc","unc_0523_circle13_clipped.mp3",0.0853525344366337,0.0313401745893201,1,0.0313401745893201
